frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,pk_1000_plus12_q1_expected_db,pk_1000_plus12_q1_measured_raw_db,pk_1000_plus12_q1_measured_normalized_db,pk_1000_plus12_q1_error_db,pk_4000_minus12_q1_expected_db,pk_4000_minus12_q1_measured_raw_db,pk_4000_minus12_q1_measured_normalized_db,pk_4000_minus12_q1_error_db,three_band_100p9_1000m9_6000p9_expected_db,three_band_100p9_1000m9_6000p9_measured_raw_db,three_band_100p9_1000m9_6000p9_measured_normalized_db,three_band_100p9_1000m9_6000p9_error_db
45.85669273216005,19.84367059017403,-0.003896178445476295,-0.006714155637915553,0.002122835218155712,-0.0018760888847708657,0.0014659625994297206,-0.0006568726187259912,-0.00012702147072129018,-0.0025770753638028054,-0.0046479667706077615,-0.004520945299886472,0.14000094787490167,0.10866308745322328,0.1303579578863365,-0.009642989988565165
46.484671622124736,19.846313885087714,-0.0055729246533928745,0.0014038236870348442,0.00218137435516068,-0.0020519478606324526,0.0012901036235681337,-0.0008912707315925465,-0.00013052424998998235,-0.0022762691274920144,-0.0043471605342969705,-0.004216636284306988,0.14388284750480546,0.1242697878227581,0.14596465825587132,0.0020818107510658657
47.12125029246487,19.848079215523736,0.000855175070903158,-0.0011144615131826185,0.0022415277346007046,-0.0036469837579744535,-0.00030493227377386724,-0.002546460008374572,-0.00013412362282040434,-0.005578493758822134,-0.00764938516562709,-0.0075152615428066855,0.1478729671152619,0.12739274722464344,0.14908761765775666,0.0012146505424947551
47.76654651182474,19.846935189363094,0.006033136149497409,0.0013503952913147543,0.002303339868529492,0.005030370972971099,0.008372422457171685,0.006069082588642193,-0.0001378222528917233,0.003626358250258477,0.0015554668434535207,0.001693289096345244,0.1519743553881313,0.1277995211001972,0.14949439153331043,-0.0024799638548208824
48.420679661616965,19.867892731050553,0.0017206693675859697,-0.0046882053186720896,0.0023668564962964936,0.0005245542197016562,0.0038666057039022424,0.0014997492076057489,-0.00014162287734982855,-0.005834786719915996,-0.007905678126720952,-0.007764055249371124,0.15619014856649613,0.12615165155911967,0.1478465219922329,-0.008343626574263241
49.08377075810838,19.84775311492803,0.010183649587133914,0.006132847234294303,0.0024321246183744843,0.016397151043076263,0.01973920252727685,0.017307077908902367,-0.0001455283088078538,0.01907321353466429,0.017002322127859334,0.017147850436667188,0.1605235730685799,0.13389921370943014,0.15559408414254336,-0.004929488926036535
49.7559424748083,19.86093842425628,0.004608820171675632,0.007828366908654516,0.002499192531313203,0.007438826224333894,0.01078087770853448,0.008281685177221278,-0.0001495414374518402,0.000482483825113178,-0.001588407581691778,-0.001438866144239938,0.1649779481693775,0.14036827952020303,0.16206314995331625,-0.0029147982160612484
50.437319165163544,19.88827508627143,-0.0038601033826566322,0.0025560621968949704,0.00256810986308208,-0.00042597370962127457,0.0029160777745793117,0.00034796791149723167,-0.00015366523316764433,-0.0018019112017064742,-0.0038728026085114303,-0.003719137375343786,0.16955668877271646,0.13475641981255038,0.1564512902456636,-0.013105398527052864
51.12802688556399,19.899377058255453,-0.003562689356343185,-0.003849437267401612,0.00263892761019369,-0.00037707836781208925,0.002964973116388497,0.00032604550619480706,-0.00015790274772284387,-0.0048750555750416424,-0.0069459469818465985,-0.006788044234123754,0.17426330827045672,0.14149241540141588,0.1631872858345291,-0.011076022435927618
51.82819341866339,19.890493887616636,-0.005305882459676781,0.006145565923727503,0.002711698175213415,0.0005884110295184541,0.00393046251371904,0.0012187643385056252,-0.00016225711706632605,-0.0024498354232704855,-0.004520726830075442,-0.0043584697130091155,0.17910142144844168,0.15241313341670093,0.17410800384981415,-0.004993417598627536
