frequency_hz,48000_common_measured_db,48000_common_fitted_db,48000_bank_measured_db,48000_half0_theory_db,48000_half1_theory_db,352800_common_measured_db,352800_common_fitted_db,352800_bank_measured_db,352800_half0_theory_db,352800_half1_theory_db
26.37283935228653,0.03141582502118142,0.0007019158070472161,0.04921253760967488,0.019403794359120097,-0.0012498241852600786,-0.013763827007201615,0.0008323975226367126,0.012234564957394486,0.022986923540909997,-0.0014806537526042833
26.673363122435635,0.03141582502118142,0.000718003899410595,0.04921253760967488,0.019848471155214674,-0.0012784702089801024,-0.013763827007201615,0.0008514762557813837,0.012234564957394486,0.023513701188028202,-0.001514590343236726
26.97731142094965,0.03230199754427184,0.0007344607311815235,0.019463286883892723,0.02030333713958475,-0.001307772794779076,-0.046509001328784806,0.0008709922728786688,0.013331675078321656,0.024052548619445682,-0.0015493047522719475
27.28472327101303,-0.003178040520280291,0.0007512947536740755,0.008735006334225377,0.020768625715593285,-0.0013377469906230516,-0.001126431645273743,0.0008909555965261263,0.050273864198823834,0.024603742289260478,-0.0015848148067442475
27.59563814048723,-0.003178040520280291,0.000768514612047623,0.008735006334225377,0.02124457562920849,-0.0013684081894622024,-0.001126431645273743,0.0009113764787182835,0.050273864198823834,0.025167564983704684,-0.0016211387418593088
27.910095946977876,-0.01859718314700457,0.0007861291496170965,-0.008383498604437916,0.021731431093385656,-0.0013997721368450766,0.051679043806996915,0.0009322654066992104,0.09038913728569441,0.02574430595021084,-0.001658295211478597
28.228137062959657,-0.016762486635396513,0.0008041474123538964,-0.015402738096172468,0.022229441912162275,-0.0014318549393573835,0.014605300451433675,0.0009536331077386314,0.0221287400402823,0.026334261064368644,-0.001696303296398186
28.54980232095968,-0.016762486635396513,0.0008225786534173731,-0.015402738096172468,0.022738863609022587,-0.001464673072570765,0.014605300451433675,0.000975490555278765,0.0221287400402823,0.026937732974936703,-0.0017351825151288567
28.875133018799882,-0.027628776599614525,0.0008414323382394812,-0.009214501201185426,0.023259957550284,-0.001498243389932883,0.00021305963362979428,0.0009978489740297366,-0.027595380217732238,0.02755503124776828,-0.0017749528330291712
29.204170924899092,-0.04171182490015616,0.000860718149111575,-0.026264595421267172,0.023792991096468492,-0.0015325831308550832,-0.021218123512478017,0.0010207198460769884,-0.013727719244401651,0.028186472544304807,-0.0018156346734885746
