frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,etymotic_evo_2flange_expected_db,etymotic_evo_2flange_measured_raw_db,etymotic_evo_2flange_measured_normalized_db,etymotic_evo_2flange_error_db
61.01695434651699,19.955683669166817,0.006103981928607283,0.01949210928837175,-9.922612291212584,-9.864493337170558,-9.81834105924593,0.10427123196665455
61.8525435915451,19.992481905856287,0.00937481324710987,0.006412554048374375,-9.931020584093453,-9.894822140783448,-9.84866986285882,0.08235072123463283
62.69957571165415,19.99133228452291,-0.0011268728061288869,0.00043457410690450615,-9.939668252672677,-9.894771123667034,-9.848618845742406,0.09104940693027075
63.55820740990236,19.973753046638986,0.0017133816031353888,-0.0018609566911429454,-9.948560619862398,-9.908657167090285,-9.862504889165656,0.08605573069674222
64.4285975352989,19.97540148494307,0.010670208389331748,-0.00438288629840855,-9.957703033378701,-9.910305605394369,-9.86415332746974,0.09354970590896095
65.31090711219133,19.97786580102189,0.00789364892511557,-0.00684720237722658,-9.967100863330153,-9.909803347660073,-9.863651069735445,0.10344979359470763
66.20529937005551,19.97855851727545,0.005668147562897019,-0.002208724918421723,-9.976759500648573,-9.919920564344844,-9.873768286420216,0.10299121422835711
67.11193977369342,19.99356393154716,-0.007185661084879058,-0.003486012145582862,-9.986684355099928,-9.923958015841762,-9.877805737917134,0.10887861718279446
68.03099605384475,20.007414646420738,0.00832929264049298,-0.007536518753443744,-9.996880855542539,-9.949643912531135,-9.903491634606507,0.0933892209360323
68.96263823821717,20.002595182306482,0.0035291644854247295,0.0,-10.007354449541339,-9.956915252000602,-9.910762974075974,0.09659147546536495
